BUSINESS_ID,MICROSITE_ACCOUNT_NUMBER,ACCOUNT_REGISTRATION_DATE,ADDRESS_ID,SOURCE_MERCHANT_ID,BUSINESS_TYPE,KYB_APPROVED_FLAG_MICROSITE,KYB_APPROVED_FLAG_SITE,KYB_STATUS,FULL_LEGAL_BUSINESS_NAME,BUSINESS_ACTIVITY_TYPE,BUSINESS_REGISTRATION_DATE,BUSINESS_BANK_NAME,PARTING_WAYS_FLAG,EDD_FLAG,STANDARD_EDD_FLAG_UPDATED_DATE,LOCAL_EDD_FLAG_UPDATED_DATE,PEP_FLAG,STANDARD_PEP_FLAG_UPDATED_DATE,LOCAL_PEP_FLAG_UPDATED_DATE,ENTITY_LIST_RESTRICTION_STATUS,ENTITY_LIST_RESTRICTION_DATE,RISK_LEVEL_INDICATOR,STANDARD_KYB_APPROVED_DATE,LOCAL_KYB_APPROVED_DATE,ROW_CREATED_TIMESTAMP,ROW_UPDATED_TIMESTAMP
70097707981,9034208183,12/21/2011,17357395100,47030502067,CORPORATION,TRUE,TRUE,Submitted,Nlounge,Parent,2/22/2001,VEK,green,FALSE,9/23/2019,12/14/2018,Active,9/15/2020,8/7/2017,Yes,6/14/2016,Ultra High,7/4/2014,3/8/2019,04/15/2005 12:56:00,09/01/2020 19:40:00
77019005677,82031301865,7/8/2015,95334880000,16037604940,LIMITED_PARTNERSHIP,FALSE,FALSE,In-Progress,Yacero,Child,8/30/2018,BGF,orange,TRUE,11/9/2016,5/23/2019,In-Active,10/11/2020,10/26/2019,No,12/4/2014,Ultra High,7/25/2008,4/12/2006,04/19/2018 16:12:00,08/01/2016 23:59:00
21058303593,61044707981,4/7/2002,53637501004,77004905625,GOVERNMENT,TRUE,FALSE,In-Progress,Dabtype,Customer,4/11/1980,Avangard,orange,FALSE,9/21/2020,11/16/2016,In-Active,10/7/2020,9/3/2020,Yes,3/15/2016,High,7/19/2018,10/3/2014,04/18/2012 19:42:00,09/17/2019 19:14:00
92087609651,45085100736,10/25/2003,42228284204,1004203020,CORPORATION,TRUE,FALSE,In-Progress,Meedoo,Trust,9/17/1999,KANSKII,orange,FALSE,12/27/2016,8/6/2020,Active,5/19/2019,12/1/2017,No,7/9/2010,Medium,3/24/2012,7/24/2015,04/29/2016 18:33:00,08/23/2016 18:06:00
94052107587,15014408266,5/10/2001,48694410200,49071304892,NONPROFIT,TRUE,FALSE,Submitted,Rhycero,Sub-Industry,2/1/2017,BGF,blue,TRUE,1/1/2017,12/11/2019,In-Active,5/29/2020,6/1/2017,Yes,3/8/2019,High,6/11/2006,2/23/2020,10/09/2016 07:54:00,06/02/2020 15:40:00
56069907775,21007303135,2/6/2017,75332488005,9093104654,CORPORATION,FALSE,FALSE,Approved,Eire,Trust,9/10/1996,BPF,green,FALSE,12/26/2016,2/2/2015,In-Active,9/6/2017,8/12/2019,No,4/24/2017,High,10/16/2009,12/8/2019,05/19/2002 09:32:00,10/09/2019 23:57:00
17099901447,23008301498,4/5/2018,89871408900,48059906316,LLC,TRUE,FALSE,Rejected,Ailane,Sub-Industry,9/15/1978,Bank Zenit,blue,TRUE,5/7/2015,3/12/2018,Active,6/6/2017,7/15/2018,Yes,11/6/2018,Medium,7/24/2005,1/18/2006,12/04/2018 05:16:00,03/05/2016 13:23:00
57028304079,49085809899,7/12/2015,95868129306,25018908517,LIMITED_PARTNERSHIP,TRUE,FALSE,Approved,Brainlounge,Industry,2/7/2005,KOR,blue,TRUE,7/3/2018,6/7/2015,In-Active,3/7/2019,2/24/2019,No,4/17/2017,High,11/14/2010,11/11/2007,04/11/2011 18:53:00,03/13/2018 03:54:00
63014606436,97024207327,9/20/2010,369935900,75087803002,LLC,FALSE,FALSE,In-Progress,Zoombeat,Child,12/15/1995,MBHHS,red,TRUE,4/20/2016,3/13/2018,Active,7/21/2017,8/9/2020,Yes,6/23/2010,Low,6/9/2004,6/2/2005,08/19/2004 06:30:00,05/15/2018 08:17:00
23030003780,93001308498,12/16/2015,87010138508,68060708810,NONPROFIT,FALSE,TRUE,Rejected,Trudoo,Customer,4/15/2007,DOM BANK,green,FALSE,7/15/2019,1/24/2019,Active,9/8/2019,3/27/2020,Yes,6/29/2016,Ultra High,7/6/2012,9/17/2003,02/01/2013 00:25:00,02/13/2020 20:21:00
89040906269,10007406193,9/13/2005,7930801707,91012803329,GOVERNMENT,FALSE,TRUE,Approved,Eimbee,Child,4/19/1992,MBHHS,red,FALSE,5/28/2020,1/30/2016,Active,6/12/2019,3/20/2020,No,6/29/2018,Ultra High,4/20/2006,6/17/2015,08/13/2005 11:41:00,07/18/2018 23:07:00
40010100332,10061407860,2/6/2010,91435512101,13401824,CORPORATION,FALSE,TRUE,Submitted,Kanoodle,Parent,11/11/2016,NS BANK,green,TRUE,2/4/2016,5/1/2017,Active,8/2/2017,7/12/2017,Yes,5/19/2016,Medium,2/22/2013,7/7/2008,12/23/2015 21:07:00,12/24/2019 14:25:00
16032904450,45090907504,4/17/2017,13138989503,40050603478,LLC,FALSE,FALSE,In-Progress,Zoombox,Trust,11/29/1991,AKIBANK,green,TRUE,9/5/2020,12/2/2017,In-Active,9/12/2018,11/5/2020,Yes,11/11/2014,Medium,4/18/2003,7/29/2015,10/01/2009 00:47:00,07/15/2018 11:41:00
31073507246,75058108188,11/29/2020,91376917803,37008109594,GOVERNMENT,TRUE,FALSE,In-Progress,Innojam,Trust,10/29/1979,NOVOKIB,green,TRUE,8/18/2018,6/14/2018,Active,7/24/2020,7/15/2020,Yes,9/25/2020,High,4/23/2019,6/7/2019,02/04/2012 01:12:00,06/26/2020 23:32:00
67045001086,26087201235,11/18/2001,22184178004,24079209626,LLC,TRUE,TRUE,Submitted,Riffpath,Child,4/14/2006,NAITOV,red,FALSE,1/19/2016,12/14/2017,Active,1/25/2017,4/3/2017,No,3/21/2011,Ultra High,12/11/2012,8/4/2016,08/09/2009 00:55:00,03/20/2016 08:47:00
32077706489,11035706401,9/24/2013,42515548706,26007508056,LLC,FALSE,FALSE,Submitted,Voonyx,Parent,2/17/1984,VOKBANK,orange,TRUE,5/4/2015,1/15/2020,In-Active,4/19/2020,2/15/2019,Yes,6/18/2010,Ultra High,5/6/2010,2/23/2017,09/08/2008 07:37:00,10/08/2017 15:08:00
5012404413,40077102880,2/17/2019,81101430803,69025504986,LLC,FALSE,FALSE,In-Progress,Yacero,Child,2/5/1994,VEK,red,TRUE,12/30/2020,5/1/2016,In-Active,7/29/2017,6/13/2017,Yes,8/20/2020,High,5/14/2012,7/2/2013,09/26/2010 22:36:00,10/10/2018 06:45:00
69029206661,61047802663,5/21/2017,24518325303,96091407131,LIMITED_PARTNERSHIP,FALSE,FALSE,Submitted,Eabox,Customer,5/15/2009,AK Bars,green,FALSE,8/15/2016,10/4/2015,Active,11/18/2020,1/5/2018,No,8/31/2011,Ultra High,8/4/2008,10/1/2016,05/08/2007 07:56:00,07/17/2019 05:07:00
78066208073,8043607798,11/17/2000,68450022203,85035606904,CORPORATION,FALSE,TRUE,Submitted,Lajo,Parent,12/24/1989,BRB Bank,orange,FALSE,5/2/2015,2/28/2019,Active,5/13/2018,4/12/2017,Yes,4/13/2016,Ultra High,6/18/2020,5/31/2006,05/13/2008 01:05:00,11/02/2017 16:21:00
47056502152,34076105442,8/10/2018,92817536500,34015708445,NONPROFIT,TRUE,FALSE,Rejected,Vinte,Customer,11/16/1979,LAKMA,green,TRUE,4/24/2015,5/13/2019,In-Active,10/22/2019,5/16/2020,Yes,8/3/2015,Ultra High,1/14/2017,10/5/2011,10/19/2017 11:31:00,07/10/2016 06:29:00
92053501824,72092404184,2/10/2012,79843621409,94032408818,CORPORATION,TRUE,TRUE,In-Progress,Twitterbridge,Sub-Industry,6/29/1978,EATP BANK,red,FALSE,1/22/2015,6/4/2020,Active,4/22/2020,11/5/2018,Yes,11/29/2016,High,9/5/2018,4/12/2018,03/23/2010 22:47:00,09/15/2019 07:42:00
54001400280,70002709787,3/20/2004,49184941405,56095305986,LIMITED_PARTNERSHIP,TRUE,FALSE,In-Progress,Oyope,Trust,10/31/2005,KAURI,blue,FALSE,5/8/2015,6/14/2018,In-Active,2/24/2020,6/11/2020,Yes,9/9/2018,Ultra High,12/13/2014,5/3/2013,11/04/2000 01:59:00,09/13/2016 23:12:00
48022808700,1032906315,6/8/2009,96054528407,51055504553,GOVERNMENT,TRUE,TRUE,Approved,Gabtune,Sub-Industry,1/13/2017,Dalena,green,FALSE,2/1/2018,9/8/2019,Active,4/25/2019,6/4/2019,No,3/15/2016,Medium,3/13/2006,1/9/2012,07/25/2003 10:48:00,03/10/2020 21:12:00
15052606346,62033208694,3/11/2015,65318002400,91081101565,LLC,FALSE,TRUE,Submitted,Chatterbridge,Parent,9/4/1983,BGF,orange,TRUE,11/14/2018,2/16/2016,Active,11/10/2018,1/28/2018,Yes,6/24/2016,Low,7/2/2010,5/26/2019,11/30/2010 14:23:00,09/23/2020 04:00:00
39009907338,98076506608,5/10/2018,84133647306,50098405278,GOVERNMENT,FALSE,TRUE,In-Progress,Pixope,Trust,1/20/2011,VEK,orange,TRUE,1/13/2021,4/2/2020,Active,8/19/2020,1/29/2020,No,8/13/2011,Low,8/27/2006,12/9/2017,09/13/2016 19:14:00,08/30/2016 22:38:00
62085004958,2096805891,11/1/2004,94623777606,20013903641,NONPROFIT,FALSE,FALSE,Rejected,Yozio,Customer,8/18/2015,LAKMA,green,TRUE,4/8/2018,8/13/2020,Active,6/20/2020,9/12/2019,No,7/1/2012,High,6/19/2003,6/22/2005,04/28/2015 10:13:00,08/05/2019 08:37:00
51097405404,91007907192,1/11/2018,29978485800,90020508338,CORPORATION,TRUE,TRUE,Rejected,Quatz,Customer,3/27/2005,MIGROS,red,TRUE,11/8/2016,10/20/2017,In-Active,8/17/2018,5/15/2017,Yes,6/4/2020,Low,3/16/2005,5/12/2011,04/16/2004 04:31:00,12/28/2020 02:51:00
90052909809,85079502860,3/8/2001,47527433405,29016002879,CORPORATION,FALSE,FALSE,Approved,Yakitri,Parent,12/19/2000,KANSKII,green,TRUE,9/21/2017,10/10/2019,Active,7/10/2019,12/1/2017,Yes,1/28/2018,Ultra High,4/7/2008,3/19/2007,01/20/2006 21:11:00,01/27/2016 05:08:00
45026402339,80036404957,7/21/2001,10877797105,24031405021,CORPORATION,FALSE,FALSE,Submitted,Riffpath,Customer,5/19/2017,KAURI,green,FALSE,8/12/2017,3/9/2016,In-Active,8/9/2018,3/23/2019,Yes,2/17/2013,Medium,6/26/2016,12/15/2020,03/09/2006 13:17:00,05/27/2020 15:09:00
8035602500,56049301728,4/14/2003,49346512009,19099904041,GOVERNMENT,TRUE,TRUE,Approved,Twitterlist,Customer,10/25/2001,BRB Bank,blue,FALSE,10/27/2016,10/28/2019,In-Active,9/14/2019,2/24/2020,No,12/9/2019,High,2/13/2009,6/7/2012,03/16/2018 08:18:00,05/28/2016 08:18:00
13076001103,73048909873,5/31/2011,99095233100,78057304371,LIMITED_PARTNERSHIP,FALSE,TRUE,Rejected,Blogspan,Child,7/12/2007,NOVOKIB,blue,TRUE,8/17/2016,5/28/2018,In-Active,8/2/2017,6/25/2020,No,5/20/2015,High,2/12/2005,9/16/2008,10/20/2010 18:34:00,09/11/2018 04:39:00
57053902149,43016804829,6/21/2001,55290768400,79021009868,CORPORATION,FALSE,FALSE,Submitted,Twimbo,Sub-Industry,12/23/2014,NOVOKIB,orange,TRUE,8/30/2018,5/13/2015,Active,5/2/2020,9/26/2018,Yes,9/8/2019,Ultra High,11/16/2017,6/29/2011,08/21/2011 13:18:00,01/20/2020 19:01:00
16040407882,53070304479,9/2/2000,54055976501,20025303313,NONPROFIT,FALSE,TRUE,In-Progress,Mydo,Sub-Industry,2/8/1984,NOVOKIB,green,TRUE,5/10/2020,7/14/2019,In-Active,9/22/2018,1/28/2019,Yes,4/28/2015,Low,5/5/2005,10/25/2011,01/28/2013 14:12:00,01/04/2019 17:24:00
18055007321,14022204616,5/29/2000,69686294700,80024608755,GOVERNMENT,FALSE,TRUE,Rejected,Skaboo,Sub-Industry,1/1/2015,DOM BANK,blue,TRUE,6/5/2018,8/18/2015,Active,9/23/2018,2/7/2019,No,10/16/2013,Medium,3/7/2004,1/16/2014,08/18/2009 09:21:00,01/30/2018 19:16:00
3097100616,33094904332,6/17/2001,5799672603,68025904801,CORPORATION,FALSE,FALSE,Submitted,Jabbersphere,Industry,1/20/2002,VEK,orange,FALSE,1/18/2018,3/30/2018,In-Active,12/26/2020,4/6/2017,No,5/17/2011,Medium,3/27/2008,12/13/2004,07/19/2001 15:25:00,06/26/2020 11:32:00
96067407681,20309163,4/12/2010,53183613203,22065702715,CORPORATION,FALSE,TRUE,Rejected,Gigaclub,Customer,7/23/2019,BKF,blue,FALSE,6/20/2015,10/11/2015,In-Active,5/5/2018,3/20/2018,No,5/26/2010,Low,7/16/2012,3/22/2003,01/28/2008 19:24:00,01/08/2021 05:45:00
13023804190,42002002732,4/21/2011,42179838705,55076203369,GOVERNMENT,FALSE,FALSE,Submitted,Kaymbo,Industry,9/3/2006,NS BANK,blue,TRUE,1/8/2020,6/18/2019,In-Active,1/1/2018,4/11/2020,Yes,5/18/2012,Low,6/25/2017,2/27/2014,07/29/2001 00:15:00,02/13/2019 18:18:00
74090302789,22062908079,10/5/2010,65949188206,78066000222,NONPROFIT,FALSE,FALSE,In-Progress,Quaxo,Parent,1/15/2018,ATB,orange,TRUE,8/10/2015,7/19/2019,Active,8/14/2019,10/11/2019,No,11/24/2010,Low,11/22/2007,4/7/2010,09/07/2003 01:54:00,01/05/2018 04:26:00
94088209328,61017204224,4/28/2015,60377681405,64011703026,CORPORATION,TRUE,TRUE,Submitted,Skipfire,Customer,1/23/1999,VOKBANK,blue,FALSE,4/16/2019,9/5/2017,In-Active,12/30/2018,4/5/2019,No,12/11/2015,Low,11/19/2012,7/20/2010,04/06/2008 08:53:00,04/07/2020 08:52:00
93065501296,51051604164,8/2/2008,86934093502,63052900755,LIMITED_PARTNERSHIP,TRUE,FALSE,Approved,Gevee,Parent,12/14/2002,BKF,blue,TRUE,1/12/2019,10/3/2020,In-Active,3/28/2020,9/20/2020,No,6/22/2015,High,8/3/2011,7/6/2010,12/05/2005 05:39:00,01/27/2019 17:47:00
10044505422,79090000186,10/7/2016,56683073404,82001900195,LLC,FALSE,TRUE,Approved,Thoughtbeat,Customer,12/13/1991,VTB,red,TRUE,1/18/2021,7/4/2020,In-Active,11/21/2018,12/21/2019,No,11/30/2011,Ultra High,9/3/2003,12/4/2004,10/21/2016 19:22:00,12/09/2018 21:45:00
65045301856,55071107427,9/9/2016,41266307204,80004006688,CORPORATION,TRUE,TRUE,Approved,Tagfeed,Industry,7/1/1994,Dalena,orange,TRUE,12/30/2017,8/31/2019,In-Active,10/5/2020,4/8/2019,No,11/18/2020,Ultra High,4/8/2008,9/10/2005,10/31/2003 03:11:00,12/13/2020 18:54:00
46063100342,91014503424,7/6/2000,51318039108,41047005178,LLC,TRUE,FALSE,Approved,Jabbertype,Industry,4/30/2016,NAITOV,red,FALSE,2/9/2019,10/30/2020,Active,2/4/2017,11/11/2020,Yes,10/31/2018,Ultra High,8/1/2016,6/18/2008,02/08/2003 06:17:00,03/29/2020 02:59:00
20050101575,14054009526,1/10/2004,12809014809,72085806822,LLC,TRUE,TRUE,Approved,Buzzdog,Industry,3/21/1989,agroros,green,TRUE,10/23/2020,1/8/2018,In-Active,5/13/2018,4/29/2018,Yes,6/14/2020,Ultra High,6/27/2009,9/6/2008,08/04/2015 19:12:00,01/24/2019 09:58:00
80049402082,5079905156,11/16/2013,829285205,97090000697,LLC,FALSE,FALSE,Approved,Youbridge,Parent,3/1/1989,KANSKII,red,FALSE,4/30/2018,2/22/2016,Active,12/24/2018,9/25/2018,No,9/22/2010,Low,3/1/2010,3/11/2017,11/12/2000 18:33:00,08/22/2017 20:43:00
56004807438,18032304847,1/19/2014,52252035606,44036205561,NONPROFIT,TRUE,TRUE,Approved,Skajo,Parent,7/7/1988,Bank Zenit,green,FALSE,10/13/2016,12/27/2017,In-Active,11/16/2018,1/5/2019,Yes,4/16/2018,Low,11/3/2012,4/6/2007,07/30/2012 21:40:00,11/03/2018 19:29:00
60021004564,94083400795,10/4/2016,51265250500,60008508471,LIMITED_PARTNERSHIP,FALSE,TRUE,Rejected,Tagpad,Trust,6/24/2002,DOM BANK,red,FALSE,12/24/2015,8/10/2020,In-Active,6/26/2020,3/3/2019,Yes,5/22/2020,High,6/23/2020,2/16/2016,04/09/2003 15:23:00,06/26/2020 00:08:00
28033700827,43023001302,1/18/2014,33252681209,29040601053,CORPORATION,TRUE,FALSE,In-Progress,Topdrive,Trust,4/7/1998,NS BANK,red,FALSE,12/13/2015,10/29/2016,In-Active,9/9/2018,9/23/2020,Yes,2/8/2013,Ultra High,11/11/2013,12/25/2007,10/03/2014 07:34:00,10/09/2018 16:03:00
94002104910,61057905260,6/14/2019,15585428107,24058408308,LIMITED_PARTNERSHIP,TRUE,TRUE,In-Progress,Brainsphere,Sub-Industry,5/1/1986,LAKMA,green,FALSE,10/10/2017,11/12/2016,In-Active,12/6/2017,7/21/2020,Yes,6/29/2010,Ultra High,8/11/2003,11/1/2014,11/28/2016 13:59:00,12/07/2019 06:23:00
93097405263,46037702363,5/7/2019,28634112902,97047007280,GOVERNMENT,FALSE,TRUE,Approved,Browsetype,Trust,6/14/2017,NOVOKIB,red,FALSE,6/14/2015,10/25/2020,In-Active,8/7/2019,7/10/2018,No,9/13/2010,Low,10/22/2006,10/22/2012,08/13/2005 07:05:00,08/01/2016 11:50:00
32038506980,57033609130,7/21/2012,1231761704,28006205360,LIMITED_PARTNERSHIP,FALSE,TRUE,In-Progress,Demizz,Parent,7/2/1980,NR BANK,orange,FALSE,6/11/2015,1/16/2016,Active,1/16/2019,10/15/2018,Yes,10/10/2012,High,7/24/2009,2/1/2019,06/20/2014 06:43:00,04/16/2016 12:44:00
93048702046,51092602165,7/25/2016,55006586809,32048202935,LIMITED_PARTNERSHIP,FALSE,FALSE,In-Progress,Wordware,Parent,5/3/1991,KOR,orange,FALSE,3/3/2017,1/20/2019,In-Active,4/6/2018,7/3/2017,No,3/22/2018,Low,4/18/2010,9/13/2019,08/04/2012 07:46:00,11/09/2020 20:27:00
62051100493,15011701186,9/22/2014,99396276906,17055804558,LIMITED_PARTNERSHIP,FALSE,TRUE,Approved,Feednation,Trust,4/29/1989,NOVOKIB,red,FALSE,5/10/2020,4/15/2015,In-Active,6/10/2018,10/16/2020,Yes,1/17/2016,High,8/30/2019,6/13/2004,01/10/2016 03:46:00,03/01/2016 15:57:00
20031005530,85059104145,3/28/2015,89942088709,92063300587,NONPROFIT,FALSE,FALSE,Submitted,Babbleblab,Child,9/15/1985,VEK,blue,FALSE,9/12/2018,2/24/2017,Active,12/1/2017,4/26/2018,No,1/14/2015,Low,5/22/2010,7/30/2013,09/16/2000 17:10:00,04/20/2017 21:22:00
73039904230,37010803623,10/19/2000,81159307500,22048409101,GOVERNMENT,TRUE,TRUE,In-Progress,Tagfeed,Industry,5/2/2007,MIGROS,green,FALSE,4/4/2018,3/4/2019,In-Active,3/10/2018,5/21/2020,Yes,10/22/2012,Low,3/2/2005,11/20/2005,12/12/2008 21:50:00,02/25/2020 10:14:00
83062505217,63098505250,8/3/2020,64444252505,54087106363,NONPROFIT,FALSE,FALSE,Rejected,Dabtype,Child,12/6/1983,Gazbank,green,FALSE,2/26/2015,12/8/2017,Active,10/17/2019,12/31/2020,No,5/31/2016,Medium,5/12/2011,8/1/2020,10/17/2014 05:16:00,10/23/2018 07:58:00
29044500045,14049205912,6/10/2001,52886487109,84095902936,CORPORATION,TRUE,FALSE,Approved,JumpXS,Customer,9/4/2015,Gazbank,orange,FALSE,5/20/2015,11/22/2020,Active,7/16/2018,12/27/2018,Yes,7/3/2010,Medium,10/24/2004,1/1/2019,12/25/2003 23:52:00,10/22/2019 01:34:00
62095003381,56027407845,2/3/2011,65148858209,93064300425,LLC,TRUE,TRUE,Approved,Jabbersphere,Sub-Industry,12/22/1987,Gazbank,green,FALSE,3/13/2016,2/10/2020,Active,12/7/2018,11/8/2018,Yes,8/16/2018,High,7/13/2019,3/31/2015,09/14/2003 06:39:00,01/09/2019 05:43:00
60007401188,64019107595,12/18/2020,17316094206,6070301767,LIMITED_PARTNERSHIP,FALSE,FALSE,Submitted,Viva,Child,1/25/1992,MIGROS,green,FALSE,8/23/2018,8/17/2015,Active,7/30/2018,9/8/2018,No,10/12/2011,Low,1/12/2010,12/19/2011,02/02/2013 01:34:00,03/21/2019 20:56:00
20072405725,34091808701,1/22/2012,5183666402,26026809705,GOVERNMENT,FALSE,TRUE,Submitted,Browseblab,Customer,8/12/2005,BKF,red,FALSE,10/15/2019,2/25/2016,Active,2/25/2017,6/5/2018,Yes,6/3/2010,Low,1/19/2014,12/14/2019,07/28/2012 08:15:00,09/03/2018 00:17:00
34095408258,52072203663,6/14/2000,59642253104,4036504656,LIMITED_PARTNERSHIP,TRUE,TRUE,Rejected,Browsetype,Child,4/8/2005,Bank Zenit,blue,FALSE,4/17/2019,9/7/2018,In-Active,1/21/2021,8/5/2019,No,4/26/2013,High,11/15/2015,10/31/2017,05/30/2003 10:40:00,12/20/2017 14:55:00
55054104003,89009707717,2/20/2017,46024500204,1083106385,GOVERNMENT,FALSE,TRUE,Approved,Gigaclub,Child,10/23/1987,NS BANK,blue,TRUE,8/22/2015,12/12/2017,Active,2/20/2019,9/28/2019,No,1/29/2019,High,3/15/2015,6/7/2019,06/06/2000 08:38:00,12/30/2018 01:36:00
22002704538,27079407004,12/11/2012,65807554105,40065706784,CORPORATION,TRUE,FALSE,In-Progress,Meevee,Child,10/6/2016,KAURI,red,FALSE,5/16/2019,1/4/2020,In-Active,8/22/2018,7/6/2019,No,2/11/2015,Medium,6/3/2005,11/30/2016,08/31/2013 16:39:00,07/27/2017 09:30:00
57052902377,57063700726,5/3/2004,62393627806,30015508260,NONPROFIT,TRUE,FALSE,Rejected,DabZ,Industry,3/7/2013,NAITOV,green,TRUE,11/29/2017,5/24/2017,Active,4/10/2019,10/30/2020,Yes,1/2/2017,Ultra High,5/30/2004,9/6/2019,02/23/2015 22:23:00,05/24/2016 02:37:00
44043400337,22081906046,9/14/2008,82912513200,30000200859,LLC,FALSE,TRUE,Rejected,Babblestorm,Parent,9/27/1990,VIKING,green,TRUE,4/18/2020,3/7/2020,In-Active,9/18/2018,7/6/2019,No,12/18/2019,Low,9/3/2019,12/10/2006,09/07/2010 18:29:00,09/26/2017 09:58:00
89054901800,51001505353,6/14/2017,12440474409,18029900553,LIMITED_PARTNERSHIP,FALSE,TRUE,Approved,Mita,Sub-Industry,4/17/2004,IS Bank,green,TRUE,7/17/2015,7/1/2018,In-Active,2/20/2020,1/23/2018,No,9/26/2010,High,10/27/2015,7/13/2010,06/30/2002 17:33:00,06/04/2018 17:36:00
55905052,76023803940,12/27/2016,2122119000,6020403681,NONPROFIT,TRUE,TRUE,Approved,Agivu,Sub-Industry,5/30/1980,NOVOKIB,orange,FALSE,3/27/2018,1/9/2017,Active,3/2/2017,11/5/2017,Yes,2/12/2017,Ultra High,8/24/2017,11/25/2017,02/11/2010 12:51:00,12/29/2016 02:06:00
68047303491,39067509933,12/18/2008,89379572909,83085605987,CORPORATION,TRUE,FALSE,Approved,Vitz,Industry,9/14/1980,EATP BANK,blue,TRUE,12/9/2018,11/8/2019,In-Active,6/29/2019,5/2/2018,Yes,4/8/2014,Low,1/22/2006,8/7/2003,11/01/2015 18:04:00,04/08/2017 21:50:00
94000505100,98035503019,1/4/2021,4152900508,37068900470,CORPORATION,FALSE,TRUE,Rejected,Ntags,Customer,6/28/2007,LAKMA,blue,TRUE,9/29/2015,5/19/2016,In-Active,7/8/2020,11/4/2018,Yes,12/1/2010,Medium,7/1/2013,6/26/2004,11/22/2013 07:23:00,08/16/2019 14:06:00
74030103946,33069403575,5/7/2014,28439040201,20067700002,NONPROFIT,TRUE,FALSE,In-Progress,Centidel,Trust,9/9/1982,Globus,red,FALSE,7/27/2015,6/3/2016,Active,10/12/2020,6/10/2018,No,5/3/2018,Ultra High,7/1/2009,4/10/2010,12/22/2011 20:49:00,04/23/2020 23:58:00
47010509004,14046300990,2/22/2017,78004466101,56050407915,LLC,FALSE,FALSE,Rejected,Ntag,Trust,1/10/1988,NR BANK,orange,FALSE,2/15/2015,2/19/2018,Active,7/29/2018,8/26/2020,Yes,8/9/2017,Ultra High,9/12/2008,5/28/2012,10/28/2006 07:51:00,04/09/2019 08:32:00
55012308301,10024404591,2/28/2007,58332777001,47094101801,NONPROFIT,TRUE,FALSE,Approved,Yotz,Child,10/7/1982,METROBANK,orange,FALSE,4/3/2016,7/3/2015,Active,12/14/2020,4/9/2019,No,3/10/2011,High,3/18/2013,5/16/2019,11/09/2009 21:50:00,07/03/2018 17:39:00
74099509127,83022807212,11/5/2000,93561641304,94011504639,GOVERNMENT,TRUE,TRUE,Submitted,Brainverse,Trust,4/27/2009,NAITOV,red,TRUE,1/1/2019,3/10/2017,In-Active,3/8/2018,6/26/2018,Yes,11/18/2018,Ultra High,12/21/2004,9/6/2007,05/22/2005 20:56:00,12/22/2016 20:30:00
30012208472,17040205981,6/25/2016,25430492802,72098802654,LIMITED_PARTNERSHIP,TRUE,TRUE,In-Progress,Thoughtstorm,Trust,10/25/2019,BGF,blue,FALSE,7/17/2017,7/14/2018,In-Active,9/7/2017,5/30/2017,No,1/22/2015,Medium,12/1/2004,1/25/2016,10/30/2003 02:55:00,08/13/2017 08:38:00
67014806867,94034107462,10/2/2011,78525610505,30063009532,LIMITED_PARTNERSHIP,TRUE,TRUE,Approved,Youfeed,Parent,2/6/1999,BKF,blue,FALSE,11/28/2016,11/17/2020,Active,12/4/2018,3/8/2018,No,11/17/2010,Ultra High,11/13/2015,10/8/2019,08/30/2018 17:29:00,07/27/2018 01:58:00
18078004219,68081505604,8/3/2019,71536776508,44006007951,NONPROFIT,FALSE,TRUE,Approved,Skinix,Child,3/29/2008,NS BANK,green,FALSE,5/9/2017,1/23/2017,Active,5/21/2020,7/8/2018,Yes,9/2/2013,High,12/18/2006,7/25/2004,06/30/2008 00:06:00,01/17/2019 07:02:00
87015507530,45054102555,5/13/2020,1631877907,69032101927,LLC,TRUE,FALSE,In-Progress,Wordpedia,Customer,2/9/2018,ATB,green,FALSE,2/13/2015,8/3/2017,Active,8/10/2018,5/26/2019,Yes,8/9/2014,Medium,10/21/2009,4/20/2006,12/28/2009 17:33:00,09/14/2016 07:41:00
88000406794,6017602307,4/21/2000,97833874909,42063902977,LIMITED_PARTNERSHIP,FALSE,TRUE,In-Progress,Jabbersphere,Customer,12/22/1996,Integral,red,TRUE,10/25/2017,1/15/2019,Active,2/13/2017,1/14/2020,No,2/14/2018,Low,3/14/2014,11/3/2011,08/21/2013 10:26:00,04/02/2017 07:38:00
61075808853,33017302848,8/21/2006,66787843106,9070905406,NONPROFIT,TRUE,FALSE,Submitted,Mymm,Customer,1/25/1979,VTB,orange,TRUE,4/12/2019,12/28/2019,Active,11/19/2018,7/22/2020,Yes,1/2/2011,High,8/4/2020,9/14/2006,05/31/2011 15:37:00,11/23/2016 18:27:00
40076200943,73036802086,11/2/2014,53667366804,20016603619,NONPROFIT,TRUE,FALSE,Submitted,Yodo,Trust,11/21/2013,VOKBANK,green,TRUE,4/6/2019,9/23/2018,Active,1/4/2020,8/6/2018,No,9/8/2020,Medium,6/20/2009,3/20/2008,05/14/2017 01:50:00,05/24/2019 22:54:00
